0,1
0.0049532195927352776,0.0024067388688327317
0.003852504127682994,0.0012033694344163659
0.03632361034672537,0.0048134777376654635
0.04292790313703908,0.02527075812274368
0.10952118877270225,0.04091456077015644
0.1887727022564667,0.13959085439229843
0.24711062190423774,0.2009626955475331
0.1271326362135388,0.17689530685920576
0.11502476609796368,0.15042117930204574
0.07539900935608146,0.1444043321299639
0.02806824435883324,0.07942238267148015
0.007705008255365988,0.013237063778580024
0.006053935057787562,0.018050541516245487
0.007154650522839846,0.0024067388688327317
